lang,query,url,title,error,desktop_error,author,author_error,group_author,group_author_error,message,case_date
be,Зальцах,https://vk.com/video-207473513_456239981,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 21,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456240007,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 45,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456240003,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 41,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239989,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 33,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239993,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 28,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239998,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 27,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239977,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 17,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456240010,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 47,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239984,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 13,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239962,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 1,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239976,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 18,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239985,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 15,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456240002,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 40,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239990,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 30,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456240009,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 43,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239979,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 24,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239991,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 29,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239975,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 19,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239972,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 23,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
be,Зальцах,https://vk.com/video-207473513_456239963,Ивик вон Зальца: Маленький лесоруб. Сезон 1. Серия 2,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public207473513,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456246041,Хэ Ин Ли. Короткая программа | Командный чемпионат мира-2023 по фигурному катанию,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456245792,Индивидуальная гонка. Мужчины | Восьмой этап Кубка мира. Лучшие моменты,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456246057,Хэ Ин Ли. Произвольная программа | Командный чемпионат мира-2023 по фигурному катанию,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456245601,Смешанная эстафета | Чемпионат мира-2023. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456245804,Эстафета. Мужчины | Восьмой этап Кубка мира. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456245652,Индивидуальная гонка. Мужчины | Чемпионат мира-2023. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456245425,Индивидуальная гонка. Мужчины | Пятый этап Кубка мира по биатлону-2022/23. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456245773,Сингл-микст | Седьмой этап Кубка мира. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456245774,Смешанная эстафета | Седьмой этап Кубка мира. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456246038,Мэдисон Чок – Эван Бейтс. Ритм-танец | Командный чемпионат мира-2023 по фигурному катанию,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Чемпионат мира по фигурному катанию 2023,https://vk.com/video-179985743_456245636,Гонка преследования. Мужчины | Чемпионат мира-2023. Лучшие моменты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
